Starting calculations for AP-MoS2/MoS2
      Step     Time          Energy         fmax
BFGS:   21 22:59:58 -1905596.982632        0.0060
BFGS:   22 23:00:32 -1905596.982663        0.0066
BFGS:   23 23:01:05 -1905596.982701        0.0117
BFGS:   24 23:01:38 -1905596.982741        0.0122
BFGS:   25 23:02:11 -1905596.982773        0.0067
BFGS:   26 23:02:43 -1905596.982796        0.0042
BFGS:   27 23:03:15 -1905596.982818        0.0064
BFGS:   28 23:03:49 -1905596.982844        0.0097
BFGS:   29 23:04:24 -1905596.982871        0.0082
BFGS:   30 23:04:56 -1905596.982895        0.0042
BFGS:   31 23:05:28 -1905596.982914        0.0040
BFGS:   32 23:06:02 -1905596.982933        0.0077
BFGS:   33 23:06:32 -1905596.982954        0.0084
BFGS:   34 23:07:04 -1905596.982974        0.0048
BFGS:   35 23:07:37 -1905596.982990        0.0034
BFGS:   36 23:08:13 -1905596.983005        0.0057
BFGS:   37 23:08:47 -1905596.983022        0.0085
BFGS:   38 23:09:17 -1905596.983042        0.0078
BFGS:   39 23:09:49 -1905596.983060        0.0040
BFGS:   40 23:10:22 -1905596.983074        0.0029
BFGS:   41 23:10:54 -1905596.983087        0.0055
BFGS:   42 23:11:28 -1905596.983101        0.0070
BFGS:   43 23:12:02 -1905596.983117        0.0053
BFGS:   44 23:12:36 -1905596.983131        0.0028
BFGS:   45 23:13:11 -1905596.983142        0.0027
BFGS:   46 23:13:43 -1905596.983153        0.0048
BFGS:   47 23:14:16 -1905596.983166        0.0049
BFGS:   48 23:14:50 -1905596.983178        0.0044
BFGS:   49 23:15:25 -1905596.983188        0.0029
BFGS:   50 23:16:00 -1905596.983197        0.0027
BFGS:   51 23:16:35 -1905596.983205        0.0035
BFGS:   52 23:17:11 -1905596.983215        0.0045
BFGS:   53 23:17:47 -1905596.983224        0.0038
BFGS:   54 23:18:22 -1905596.983231        0.0019
BFGS:   55 23:18:57 -1905596.983237        0.0024
BFGS:   56 23:19:33 -1905596.983244        0.0029
BFGS:   57 23:20:08 -1905596.983251        0.0033
BFGS:   58 23:20:43 -1905596.983257        0.0022
BFGS:   59 23:21:18 -1905596.983262        0.0016
BFGS:   60 23:21:55 -1905596.983266        0.0019
BFGS:   61 23:22:30 -1905596.983271        0.0029
BFGS:   62 23:23:07 -1905596.983276        0.0027
BFGS:   63 23:23:41 -1905596.983280        0.0019
BFGS:   64 23:24:16 -1905596.983283        0.0013
BFGS:   65 23:24:52 -1905596.983286        0.0022
BFGS:   66 23:25:29 -1905596.983290        0.0027
BFGS:   67 23:26:04 -1905596.983293        0.0023
BFGS:   68 23:26:42 -1905596.983296        0.0013
BFGS:   69 23:27:17 -1905596.983298        0.0016
BFGS:   70 23:27:54 -1905596.983300        0.0019
BFGS:   71 23:28:31 -1905596.983302        0.0021
BFGS:   72 23:29:08 -1905596.983304        0.0016
BFGS:   73 23:29:45 -1905596.983306        0.0008
35 34 186 71 115
Combined bilayer energy = -1905596.9833058114
Energy cost per unit length : 0.08628622424554155
Prev_energy - Current_energy = 0.0014049272686703917
      Step     Time          Energy         fmax
BFGS:    0 23:29:46 -1905596.983306        0.1163
BFGS:    1 23:30:19 -1905596.983969        0.0762
BFGS:    2 23:30:54 -1905596.984658        0.0288
BFGS:    3 23:31:29 -1905596.984857        0.0294
BFGS:    4 23:32:03 -1905596.985666        0.0410
BFGS:    5 23:32:38 -1905596.985983        0.0293
BFGS:    6 23:33:12 -1905596.986147        0.0138
BFGS:    7 23:33:48 -1905596.986242        0.0124
BFGS:    8 23:34:23 -1905596.986392        0.0207
BFGS:    9 23:34:59 -1905596.986547        0.0225
BFGS:   10 23:35:34 -1905596.986671        0.0122
BFGS:   11 23:36:08 -1905596.986749        0.0106
BFGS:   12 23:36:43 -1905596.986817        0.0102
BFGS:   13 23:37:17 -1905596.986893        0.0145
BFGS:   14 23:37:52 -1905596.986969        0.0144
BFGS:   15 23:38:28 -1905596.987030        0.0104
BFGS:   16 23:39:03 -1905596.987078        0.0088
BFGS:   17 23:39:37 -1905596.987125        0.0093
BFGS:   18 23:40:12 -1905596.987179        0.0126
BFGS:   19 23:40:47 -1905596.987230        0.0135
BFGS:   20 23:41:22 -1905596.987270        0.0085
BFGS:   21 23:41:57 -1905596.987300        0.0058
BFGS:   22 23:42:32 -1905596.987331        0.0061
BFGS:   23 23:43:09 -1905596.987369        0.0111
BFGS:   24 23:43:43 -1905596.987410        0.0111
BFGS:   25 23:44:18 -1905596.987442        0.0062
BFGS:   26 23:44:52 -1905596.987465        0.0042
BFGS:   27 23:45:27 -1905596.987487        0.0056
BFGS:   28 23:46:02 -1905596.987514        0.0081
BFGS:   29 23:46:36 -1905596.987543        0.0075
BFGS:   30 23:47:11 -1905596.987568        0.0048
BFGS:   31 23:47:46 -1905596.987588        0.0043
BFGS:   32 23:48:20 -1905596.987607        0.0062
BFGS:   33 23:48:55 -1905596.987630        0.0074
BFGS:   34 23:49:30 -1905596.987652        0.0064
BFGS:   35 23:50:04 -1905596.987669        0.0036
BFGS:   36 23:50:40 -1905596.987684        0.0047
BFGS:   37 23:51:15 -1905596.987701        0.0066
BFGS:   38 23:51:50 -1905596.987722        0.0081
BFGS:   39 23:52:24 -1905596.987742        0.0055
BFGS:   40 23:52:58 -1905596.987757        0.0027
BFGS:   41 23:53:33 -1905596.987771        0.0045
BFGS:   42 23:54:08 -1905596.987787        0.0069
BFGS:   43 23:54:44 -1905596.987805        0.0067
BFGS:   44 23:55:18 -1905596.987822        0.0033
BFGS:   45 23:55:56 -1905596.987836        0.0031
BFGS:   46 23:56:30 -1905596.987850        0.0050
BFGS:   47 23:57:05 -1905596.987866        0.0064
BFGS:   48 23:57:40 -1905596.987881        0.0045
BFGS:   49 23:58:17 -1905596.987894        0.0033
BFGS:   50 23:58:51 -1905596.987905        0.0030
BFGS:   51 23:59:26 -1905596.987917        0.0052
BFGS:   52 00:00:01 -1905596.987930        0.0049
BFGS:   53 00:00:36 -1905596.987943        0.0041
BFGS:   54 00:01:12 -1905596.987953        0.0024
BFGS:   55 00:01:47 -1905596.987962        0.0036
BFGS:   56 00:02:22 -1905596.987972        0.0044
BFGS:   57 00:02:57 -1905596.987983        0.0037
BFGS:   58 00:03:31 -1905596.987992        0.0027
BFGS:   59 00:04:06 -1905596.987999        0.0022
BFGS:   60 00:04:41 -1905596.988006        0.0032
BFGS:   61 00:05:16 -1905596.988014        0.0037
BFGS:   62 00:05:52 -1905596.988023        0.0034
BFGS:   63 00:06:27 -1905596.988030        0.0023
BFGS:   64 00:07:04 -1905596.988035        0.0019
BFGS:   65 00:07:37 -1905596.988040        0.0030
BFGS:   66 00:08:12 -1905596.988046        0.0037
BFGS:   67 00:08:48 -1905596.988052        0.0027
BFGS:   68 00:09:23 -1905596.988057        0.0018
BFGS:   69 00:09:59 -1905596.988061        0.0020
BFGS:   70 00:10:34 -1905596.988065        0.0030
BFGS:   71 00:11:09 -1905596.988070        0.0031
BFGS:   72 00:11:44 -1905596.988074        0.0021
BFGS:   73 00:12:20 -1905596.988077        0.0014
BFGS:   74 00:12:55 -1905596.988080        0.0017
BFGS:   75 00:13:30 -1905596.988083        0.0025
BFGS:   76 00:14:04 -1905596.988087        0.0023
BFGS:   77 00:14:38 -1905596.988090        0.0016
BFGS:   78 00:15:14 -1905596.988092        0.0010
BFGS:   79 00:15:49 -1905596.988094        0.0014
BFGS:   80 00:16:23 -1905596.988096        0.0021
BFGS:   81 00:16:58 -1905596.988099        0.0019
BFGS:   82 00:17:35 -1905596.988101        0.0009
35 34 186 71 115
Combined bilayer energy = -1905596.9881006286
Energy cost per unit length : 0.08585182006983909
Prev_energy - Current_energy = 0.0004344041757024658
      Step     Time          Energy         fmax
BFGS:    0 00:17:35 -1905596.988101        0.1192
BFGS:    1 00:18:08 -1905596.988798        0.0783
BFGS:    2 00:18:42 -1905596.989516        0.0299
BFGS:    3 00:19:19 -1905596.989720        0.0305
BFGS:    4 00:19:56 -1905596.990567        0.0422
BFGS:    5 00:20:32 -1905596.990897        0.0303
BFGS:    6 00:21:09 -1905596.991066        0.0140
BFGS:    7 00:21:45 -1905596.991162        0.0123
BFGS:    8 00:22:22 -1905596.991317        0.0213
BFGS:    9 00:22:59 -1905596.991478        0.0232
BFGS:   10 00:23:35 -1905596.991607        0.0124
BFGS:   11 00:24:13 -1905596.991687        0.0107
BFGS:   12 00:24:51 -1905596.991758        0.0108
BFGS:   13 00:25:27 -1905596.991838        0.0151
BFGS:   14 00:26:05 -1905596.991918        0.0137
BFGS:   15 00:26:41 -1905596.991979        0.0104
BFGS:   16 00:27:18 -1905596.992025        0.0083
BFGS:   17 00:27:54 -1905596.992074        0.0107
BFGS:   18 00:28:30 -1905596.992132        0.0122
BFGS:   19 00:29:07 -1905596.992186        0.0139
BFGS:   20 00:29:43 -1905596.992226        0.0092
BFGS:   21 00:30:22 -1905596.992255        0.0060
BFGS:   22 00:30:58 -1905596.992286        0.0067
BFGS:   23 00:31:35 -1905596.992325        0.0117
BFGS:   24 00:32:11 -1905596.992365        0.0123
BFGS:   25 00:32:46 -1905596.992397        0.0069
BFGS:   26 00:33:21 -1905596.992420        0.0044
BFGS:   27 00:33:59 -1905596.992442        0.0064
BFGS:   28 00:34:34 -1905596.992468        0.0097
BFGS:   29 00:35:10 -1905596.992496        0.0082
BFGS:   30 00:35:46 -1905596.992519        0.0040
BFGS:   31 00:36:21 -1905596.992538        0.0041
BFGS:   32 00:36:58 -1905596.992557        0.0078
BFGS:   33 00:37:33 -1905596.992578        0.0085
BFGS:   34 00:38:07 -1905596.992598        0.0050
BFGS:   35 00:38:42 -1905596.992614        0.0034
BFGS:   36 00:39:19 -1905596.992628        0.0055
BFGS:   37 00:39:54 -1905596.992645        0.0084
BFGS:   38 00:40:28 -1905596.992665        0.0078
BFGS:   39 00:41:03 -1905596.992682        0.0039
BFGS:   40 00:41:38 -1905596.992696        0.0030
BFGS:   41 00:42:13 -1905596.992709        0.0053
BFGS:   42 00:42:46 -1905596.992723        0.0068
BFGS:   43 00:43:21 -1905596.992738        0.0052
BFGS:   44 00:43:56 -1905596.992751        0.0029
BFGS:   45 00:44:32 -1905596.992762        0.0032
BFGS:   46 00:45:07 -1905596.992773        0.0046
BFGS:   47 00:45:41 -1905596.992785        0.0048
BFGS:   48 00:46:16 -1905596.992797        0.0042
BFGS:   49 00:46:51 -1905596.992806        0.0028
BFGS:   50 00:47:27 -1905596.992814        0.0026
BFGS:   51 00:48:03 -1905596.992822        0.0034
BFGS:   52 00:48:37 -1905596.992831        0.0044
BFGS:   53 00:49:11 -1905596.992839        0.0036
BFGS:   54 00:49:45 -1905596.992846        0.0017
BFGS:   55 00:50:18 -1905596.992852        0.0023
BFGS:   56 00:50:51 -1905596.992858        0.0029
BFGS:   57 00:51:24 -1905596.992865        0.0032
BFGS:   58 00:51:58 -1905596.992870        0.0020
BFGS:   59 00:52:32 -1905596.992875        0.0016
BFGS:   60 00:53:05 -1905596.992879        0.0018
BFGS:   61 00:53:38 -1905596.992884        0.0028
BFGS:   62 00:54:12 -1905596.992888        0.0025
BFGS:   63 00:54:47 -1905596.992892        0.0018
BFGS:   64 00:55:20 -1905596.992895        0.0012
BFGS:   65 00:55:54 -1905596.992898        0.0022
BFGS:   66 00:56:28 -1905596.992901        0.0025
BFGS:   67 00:57:01 -1905596.992904        0.0022
BFGS:   68 00:57:34 -1905596.992906        0.0012
BFGS:   69 00:58:07 -1905596.992908        0.0016
BFGS:   70 00:58:41 -1905596.992910        0.0019
BFGS:   71 00:59:15 -1905596.992912        0.0021
BFGS:   72 00:59:50 -1905596.992914        0.0015
BFGS:   73 01:00:23 -1905596.992916        0.0008
34 34 186 70 116
Combined bilayer energy = -1905596.9929155712
Energy cost per unit length : 0.08725064889222557
Prev_energy - Current_energy = 0.001398828822386483
      Step     Time          Energy         fmax
BFGS:    0 01:00:23 -1905596.992916        0.1161
BFGS:    1 01:00:57 -1905596.993582        0.0760
BFGS:    2 01:01:29 -1905596.994272        0.0287
BFGS:    3 01:02:03 -1905596.994472        0.0294
BFGS:    4 01:02:38 -1905596.995285        0.0410
BFGS:    5 01:03:11 -1905596.995604        0.0293
BFGS:    6 01:03:46 -1905596.995770        0.0139
BFGS:    7 01:04:21 -1905596.995866        0.0123
BFGS:    8 01:04:54 -1905596.996017        0.0206
BFGS:    9 01:05:29 -1905596.996173        0.0224
BFGS:   10 01:06:02 -1905596.996298        0.0121
BFGS:   11 01:06:37 -1905596.996377        0.0108
BFGS:   12 01:07:10 -1905596.996446        0.0103
BFGS:   13 01:07:44 -1905596.996523        0.0145
BFGS:   14 01:08:20 -1905596.996600        0.0145
BFGS:   15 01:08:53 -1905596.996662        0.0104
BFGS:   16 01:09:27 -1905596.996710        0.0090
BFGS:   17 01:10:00 -1905596.996758        0.0094
BFGS:   18 01:10:35 -1905596.996812        0.0128
BFGS:   19 01:11:09 -1905596.996865        0.0137
BFGS:   20 01:11:43 -1905596.996905        0.0086
BFGS:   21 01:12:17 -1905596.996936        0.0058
BFGS:   22 01:12:51 -1905596.996967        0.0062
BFGS:   23 01:13:25 -1905596.997005        0.0113
BFGS:   24 01:13:58 -1905596.997047        0.0113
BFGS:   25 01:14:33 -1905596.997080        0.0062
BFGS:   26 01:15:07 -1905596.997103        0.0045
BFGS:   27 01:15:41 -1905596.997126        0.0057
BFGS:   28 01:16:15 -1905596.997153        0.0083
BFGS:   29 01:16:49 -1905596.997183        0.0076
BFGS:   30 01:17:22 -1905596.997209        0.0050
BFGS:   31 01:17:56 -1905596.997229        0.0044
BFGS:   32 01:18:30 -1905596.997249        0.0063
BFGS:   33 01:19:03 -1905596.997272        0.0076
BFGS:   34 01:19:37 -1905596.997295        0.0067
BFGS:   35 01:20:12 -1905596.997314        0.0039
BFGS:   36 01:20:46 -1905596.997329        0.0047
BFGS:   37 01:21:19 -1905596.997346        0.0066
BFGS:   38 01:21:54 -1905596.997367        0.0082
BFGS:   39 01:22:28 -1905596.997387        0.0057
BFGS:   40 01:23:01 -1905596.997402        0.0028
BFGS:   41 01:23:35 -1905596.997416        0.0045
BFGS:   42 01:24:08 -1905596.997432        0.0069
BFGS:   43 01:24:42 -1905596.997450        0.0071
BFGS:   44 01:25:15 -1905596.997468        0.0038
BFGS:   45 01:25:48 -1905596.997482        0.0034
BFGS:   46 01:26:23 -1905596.997496        0.0048
BFGS:   47 01:26:57 -1905596.997512        0.0065
BFGS:   48 01:27:31 -1905596.997528        0.0049
BFGS:   49 01:28:04 -1905596.997542        0.0035
BFGS:   50 01:28:37 -1905596.997553        0.0031
BFGS:   51 01:29:13 -1905596.997566        0.0051
BFGS:   52 01:29:46 -1905596.997580        0.0052
BFGS:   53 01:30:19 -1905596.997593        0.0044
BFGS:   54 01:30:53 -1905596.997605        0.0027
BFGS:   55 01:31:27 -1905596.997614        0.0035
BFGS:   56 01:32:02 -1905596.997625        0.0045
BFGS:   57 01:32:36 -1905596.997636        0.0040
BFGS:   58 01:33:11 -1905596.997647        0.0031
BFGS:   59 01:33:43 -1905596.997655        0.0022
BFGS:   60 01:34:18 -1905596.997663        0.0032
BFGS:   61 01:34:53 -1905596.997671        0.0037
BFGS:   62 01:35:26 -1905596.997681        0.0037
BFGS:   63 01:36:00 -1905596.997689        0.0025
BFGS:   64 01:36:34 -1905596.997695        0.0019
BFGS:   65 01:37:07 -1905596.997701        0.0028
BFGS:   66 01:37:41 -1905596.997707        0.0039
BFGS:   67 01:38:14 -1905596.997714        0.0031
BFGS:   68 01:38:48 -1905596.997720        0.0020
BFGS:   69 01:39:23 -1905596.997724        0.0020
BFGS:   70 01:39:56 -1905596.997729        0.0030
BFGS:   71 01:40:31 -1905596.997734        0.0033
BFGS:   72 01:41:04 -1905596.997739        0.0023
BFGS:   73 01:41:38 -1905596.997743        0.0015
BFGS:   74 01:42:12 -1905596.997746        0.0017
BFGS:   75 01:42:46 -1905596.997750        0.0026
BFGS:   76 01:43:21 -1905596.997754        0.0025
BFGS:   77 01:43:54 -1905596.997757        0.0019
BFGS:   78 01:44:28 -1905596.997760        0.0011
BFGS:   79 01:45:02 -1905596.997762        0.0014
BFGS:   80 01:45:36 -1905596.997765        0.0022
BFGS:   81 01:46:10 -1905596.997767        0.0022
BFGS:   82 01:46:45 -1905596.997770        0.0012
BFGS:   83 01:47:18 -1905596.997772        0.0008
34 34 186 70 116
Combined bilayer energy = -1905596.9977715174
Energy cost per unit length : 0.08681070648876252
Prev_energy - Current_energy = 0.00043994240346305336
      Step     Time          Energy         fmax
BFGS:    0 01:47:18 -1905596.997772        0.1201
BFGS:    1 01:47:52 -1905596.998482        0.0788
BFGS:    2 01:48:25 -1905596.999215        0.0301
BFGS:    3 01:48:59 -1905596.999423        0.0307
BFGS:    4 01:49:33 -1905597.000287        0.0424
BFGS:    5 01:50:06 -1905597.000623        0.0304
BFGS:    6 01:50:41 -1905597.000796        0.0141
BFGS:    7 01:51:16 -1905597.000894        0.0124
BFGS:    8 01:51:49 -1905597.001052        0.0213
BFGS:    9 01:52:24 -1905597.001215        0.0232
BFGS:   10 01:52:58 -1905597.001346        0.0123
BFGS:   11 01:53:31 -1905597.001427        0.0107
BFGS:   12 01:54:04 -1905597.001500        0.0109
BFGS:   13 01:54:38 -1905597.001582        0.0151
BFGS:   14 01:55:13 -1905597.001663        0.0138
BFGS:   15 01:55:47 -1905597.001724        0.0103
BFGS:   16 01:56:20 -1905597.001771        0.0081
BFGS:   17 01:56:55 -1905597.001821        0.0108
BFGS:   18 01:57:29 -1905597.001879        0.0123
BFGS:   19 01:58:03 -1905597.001934        0.0139
BFGS:   20 01:58:37 -1905597.001975        0.0091
BFGS:   21 01:59:11 -1905597.002004        0.0061
BFGS:   22 01:59:45 -1905597.002035        0.0067
BFGS:   23 02:00:19 -1905597.002074        0.0117
BFGS:   24 02:00:52 -1905597.002114        0.0122
BFGS:   25 02:01:27 -1905597.002147        0.0067
BFGS:   26 02:02:02 -1905597.002170        0.0043
BFGS:   27 02:02:36 -1905597.002192        0.0064
BFGS:   28 02:03:10 -1905597.002218        0.0096
BFGS:   29 02:03:44 -1905597.002245        0.0080
BFGS:   30 02:04:18 -1905597.002268        0.0040
BFGS:   31 02:04:52 -1905597.002287        0.0042
BFGS:   32 02:05:25 -1905597.002306        0.0078
BFGS:   33 02:05:59 -1905597.002327        0.0084
BFGS:   34 02:06:33 -1905597.002347        0.0047
BFGS:   35 02:07:06 -1905597.002363        0.0034
BFGS:   36 02:07:40 -1905597.002377        0.0056
BFGS:   37 02:08:13 -1905597.002393        0.0082
BFGS:   38 02:08:48 -1905597.002412        0.0074
BFGS:   39 02:09:22 -1905597.002429        0.0037
BFGS:   40 02:09:55 -1905597.002443        0.0029
BFGS:   41 02:10:29 -1905597.002455        0.0054
BFGS:   42 02:11:04 -1905597.002469        0.0066
BFGS:   43 02:11:38 -1905597.002483        0.0047
BFGS:   44 02:12:12 -1905597.002495        0.0028
BFGS:   45 02:12:47 -1905597.002506        0.0031
BFGS:   46 02:13:20 -1905597.002517        0.0048
BFGS:   47 02:13:55 -1905597.002529        0.0046
BFGS:   48 02:14:28 -1905597.002539        0.0038
BFGS:   49 02:15:02 -1905597.002548        0.0025
BFGS:   50 02:15:35 -1905597.002555        0.0028
BFGS:   51 02:16:09 -1905597.002564        0.0034
BFGS:   52 02:16:43 -1905597.002572        0.0042
BFGS:   53 02:17:16 -1905597.002580        0.0032
BFGS:   54 02:17:51 -1905597.002586        0.0016
BFGS:   55 02:18:24 -1905597.002592        0.0024
BFGS:   56 02:18:57 -1905597.002598        0.0029
BFGS:   57 02:19:31 -1905597.002604        0.0030
BFGS:   58 02:20:05 -1905597.002609        0.0018
BFGS:   59 02:20:39 -1905597.002613        0.0016
BFGS:   60 02:21:13 -1905597.002617        0.0020
BFGS:   61 02:21:47 -1905597.002621        0.0027
BFGS:   62 02:22:21 -1905597.002626        0.0024
BFGS:   63 02:22:55 -1905597.002629        0.0017
BFGS:   64 02:23:31 -1905597.002632        0.0013
BFGS:   65 02:24:06 -1905597.002634        0.0022
BFGS:   66 02:24:41 -1905597.002637        0.0024
BFGS:   67 02:25:16 -1905597.002640        0.0020
BFGS:   68 02:25:50 -1905597.002642        0.0011
BFGS:   69 02:26:25 -1905597.002644        0.0016
BFGS:   70 02:26:59 -1905597.002646        0.0019
BFGS:   71 02:27:32 -1905597.002648        0.0020
BFGS:   72 02:28:06 -1905597.002649        0.0014
BFGS:   73 02:28:41 -1905597.002651        0.0008
34 34 186 70 116
Combined bilayer energy = -1905597.0026506968
Energy cost per unit length : 0.08636865918411829
Prev_energy - Current_energy = 0.0004420473046442275
      Step     Time          Energy         fmax
BFGS:    0 02:28:41 -1905597.002651        0.1167
BFGS:    1 02:29:14 -1905597.003328        0.0764
BFGS:    2 02:29:47 -1905597.004027        0.0288
BFGS:    3 02:30:22 -1905597.004229        0.0295
BFGS:    4 02:30:57 -1905597.005048        0.0409
BFGS:    5 02:31:31 -1905597.005368        0.0291
BFGS:    6 02:32:06 -1905597.005535        0.0139
BFGS:    7 02:32:41 -1905597.005632        0.0124
BFGS:    8 02:33:17 -1905597.005785        0.0208
BFGS:    9 02:33:52 -1905597.005942        0.0224
BFGS:   10 02:34:28 -1905597.006068        0.0120
BFGS:   11 02:35:03 -1905597.006147        0.0109
BFGS:   12 02:35:38 -1905597.006217        0.0104
BFGS:   13 02:36:14 -1905597.006295        0.0146
BFGS:   14 02:36:48 -1905597.006373        0.0145
BFGS:   15 02:37:23 -1905597.006435        0.0104
slurmstepd: error: *** JOB 861010 ON gpu015 CANCELLED AT 2024-09-24T02:37:50 DUE TO TIME LIMIT ***
