Starting calculations for AP-WS2/WS2
      Step     Time          Energy         fmax
BFGS:   21 23:11:03 -2107602.661339        0.0077
BFGS:   22 23:11:37 -2107602.661388        0.0094
BFGS:   23 23:12:08 -2107602.661446        0.0131
BFGS:   24 23:12:41 -2107602.661499        0.0104
BFGS:   25 23:13:14 -2107602.661536        0.0053
BFGS:   26 23:13:47 -2107602.661566        0.0054
BFGS:   27 23:14:20 -2107602.661601        0.0084
BFGS:   28 23:14:53 -2107602.661641        0.0095
BFGS:   29 23:15:26 -2107602.661678        0.0061
BFGS:   30 23:16:00 -2107602.661706        0.0059
BFGS:   31 23:16:34 -2107602.661732        0.0060
BFGS:   32 23:17:09 -2107602.661762        0.0084
BFGS:   33 23:17:43 -2107602.661793        0.0072
BFGS:   34 23:18:18 -2107602.661819        0.0046
BFGS:   35 23:18:50 -2107602.661839        0.0044
BFGS:   36 23:19:22 -2107602.661860        0.0075
BFGS:   37 23:19:57 -2107602.661886        0.0082
BFGS:   38 23:20:31 -2107602.661912        0.0074
BFGS:   39 23:21:03 -2107602.661933        0.0033
BFGS:   40 23:21:37 -2107602.661948        0.0046
BFGS:   41 23:22:13 -2107602.661966        0.0066
BFGS:   42 23:22:48 -2107602.661987        0.0083
BFGS:   43 23:23:22 -2107602.662008        0.0062
BFGS:   44 23:23:55 -2107602.662025        0.0031
BFGS:   45 23:24:28 -2107602.662041        0.0043
BFGS:   46 23:25:02 -2107602.662058        0.0071
BFGS:   47 23:25:37 -2107602.662077        0.0071
BFGS:   48 23:26:12 -2107602.662093        0.0035
BFGS:   49 23:26:46 -2107602.662107        0.0031
BFGS:   50 23:27:19 -2107602.662121        0.0054
BFGS:   51 23:27:53 -2107602.662137        0.0072
BFGS:   52 23:28:28 -2107602.662153        0.0052
BFGS:   53 23:29:03 -2107602.662165        0.0023
BFGS:   54 23:29:37 -2107602.662176        0.0034
BFGS:   55 23:30:09 -2107602.662189        0.0061
BFGS:   56 23:30:41 -2107602.662202        0.0058
BFGS:   57 23:31:15 -2107602.662213        0.0026
BFGS:   58 23:31:51 -2107602.662222        0.0023
BFGS:   59 23:32:26 -2107602.662232        0.0048
BFGS:   60 23:33:02 -2107602.662243        0.0060
BFGS:   61 23:33:37 -2107602.662253        0.0042
BFGS:   62 23:34:14 -2107602.662261        0.0017
BFGS:   63 23:34:50 -2107602.662268        0.0027
BFGS:   64 23:35:28 -2107602.662275        0.0048
BFGS:   65 23:36:02 -2107602.662284        0.0048
BFGS:   66 23:36:38 -2107602.662292        0.0025
BFGS:   67 23:37:13 -2107602.662298        0.0018
BFGS:   68 23:37:49 -2107602.662303        0.0029
BFGS:   69 23:38:24 -2107602.662309        0.0038
BFGS:   70 23:39:01 -2107602.662315        0.0030
BFGS:   71 23:39:36 -2107602.662321        0.0016
BFGS:   72 23:40:12 -2107602.662325        0.0016
BFGS:   73 23:40:49 -2107602.662329        0.0027
BFGS:   74 23:41:25 -2107602.662334        0.0033
BFGS:   75 23:42:03 -2107602.662339        0.0024
BFGS:   76 23:42:40 -2107602.662342        0.0014
BFGS:   77 23:43:16 -2107602.662345        0.0018
BFGS:   78 23:43:53 -2107602.662349        0.0023
BFGS:   79 23:44:30 -2107602.662352        0.0024
BFGS:   80 23:45:09 -2107602.662356        0.0014
BFGS:   81 23:45:47 -2107602.662358        0.0012
BFGS:   82 23:46:25 -2107602.662360        0.0016
BFGS:   83 23:47:03 -2107602.662363        0.0019
BFGS:   84 23:47:41 -2107602.662366        0.0019
BFGS:   85 23:48:19 -2107602.662368        0.0010
BFGS:   86 23:48:57 -2107602.662370        0.0009
35 35 186 72 114
Combined bilayer energy = -2107602.6623696615
Energy cost per unit length : 0.08575137290060542
Prev_energy - Current_energy = 0.000607976593806514
      Step     Time          Energy         fmax
BFGS:    0 23:48:57 -2107602.662370        0.1375
BFGS:    1 23:49:30 -2107602.663294        0.0885
BFGS:    2 23:50:06 -2107602.664227        0.0362
BFGS:    3 23:50:41 -2107602.664530        0.0373
BFGS:    4 23:51:17 -2107602.665675        0.0515
BFGS:    5 23:51:53 -2107602.666152        0.0375
BFGS:    6 23:52:29 -2107602.666393        0.0157
BFGS:    7 23:53:06 -2107602.666527        0.0146
BFGS:    8 23:53:44 -2107602.666738        0.0247
BFGS:    9 23:54:20 -2107602.666958        0.0274
BFGS:   10 23:54:56 -2107602.667136        0.0149
BFGS:   11 23:55:31 -2107602.667251        0.0123
BFGS:   12 23:56:07 -2107602.667354        0.0130
BFGS:   13 23:56:44 -2107602.667469        0.0179
BFGS:   14 23:57:19 -2107602.667575        0.0141
BFGS:   15 23:57:54 -2107602.667653        0.0089
BFGS:   16 23:58:29 -2107602.667718        0.0090
BFGS:   17 23:59:04 -2107602.667794        0.0148
BFGS:   18 23:59:40 -2107602.667880        0.0143
BFGS:   19 00:00:16 -2107602.667953        0.0134
BFGS:   20 00:00:51 -2107602.668002        0.0071
BFGS:   21 00:01:27 -2107602.668042        0.0088
BFGS:   22 00:02:02 -2107602.668092        0.0106
BFGS:   23 00:02:36 -2107602.668152        0.0134
BFGS:   24 00:03:12 -2107602.668206        0.0112
BFGS:   25 00:03:48 -2107602.668245        0.0063
BFGS:   26 00:04:24 -2107602.668277        0.0064
BFGS:   27 00:05:01 -2107602.668314        0.0094
BFGS:   28 00:05:37 -2107602.668354        0.0108
BFGS:   29 00:06:13 -2107602.668391        0.0064
BFGS:   30 00:06:49 -2107602.668420        0.0060
BFGS:   31 00:07:24 -2107602.668448        0.0075
BFGS:   32 00:08:00 -2107602.668480        0.0109
BFGS:   33 00:08:37 -2107602.668512        0.0088
BFGS:   34 00:09:13 -2107602.668538        0.0050
BFGS:   35 00:09:49 -2107602.668559        0.0046
BFGS:   36 00:10:23 -2107602.668581        0.0095
BFGS:   37 00:10:59 -2107602.668608        0.0109
BFGS:   38 00:11:34 -2107602.668634        0.0070
BFGS:   39 00:12:09 -2107602.668655        0.0038
BFGS:   40 00:12:45 -2107602.668673        0.0059
BFGS:   41 00:13:21 -2107602.668693        0.0094
BFGS:   42 00:13:56 -2107602.668716        0.0091
BFGS:   43 00:14:34 -2107602.668737        0.0045
BFGS:   44 00:15:09 -2107602.668754        0.0036
BFGS:   45 00:15:45 -2107602.668771        0.0062
BFGS:   46 00:16:19 -2107602.668790        0.0082
BFGS:   47 00:16:56 -2107602.668809        0.0064
BFGS:   48 00:17:32 -2107602.668826        0.0030
BFGS:   49 00:18:08 -2107602.668839        0.0029
BFGS:   50 00:18:43 -2107602.668853        0.0058
BFGS:   51 00:19:19 -2107602.668869        0.0061
BFGS:   52 00:19:54 -2107602.668884        0.0039
BFGS:   53 00:20:30 -2107602.668896        0.0024
BFGS:   54 00:21:06 -2107602.668907        0.0036
BFGS:   55 00:21:41 -2107602.668918        0.0050
BFGS:   56 00:22:16 -2107602.668931        0.0043
BFGS:   57 00:22:52 -2107602.668941        0.0024
BFGS:   58 00:23:27 -2107602.668949        0.0023
BFGS:   59 00:24:03 -2107602.668958        0.0038
BFGS:   60 00:24:38 -2107602.668967        0.0043
BFGS:   61 00:25:16 -2107602.668977        0.0033
BFGS:   62 00:25:51 -2107602.668984        0.0019
BFGS:   63 00:26:27 -2107602.668989        0.0022
BFGS:   64 00:27:03 -2107602.668995        0.0032
BFGS:   65 00:27:38 -2107602.669002        0.0035
BFGS:   66 00:28:13 -2107602.669009        0.0022
BFGS:   67 00:28:48 -2107602.669013        0.0015
BFGS:   68 00:29:24 -2107602.669017        0.0022
BFGS:   69 00:30:00 -2107602.669022        0.0033
BFGS:   70 00:30:36 -2107602.669027        0.0030
BFGS:   71 00:31:12 -2107602.669031        0.0016
BFGS:   72 00:31:47 -2107602.669034        0.0015
BFGS:   73 00:32:23 -2107602.669037        0.0022
BFGS:   74 00:32:58 -2107602.669040        0.0028
BFGS:   75 00:33:33 -2107602.669043        0.0021
BFGS:   76 00:34:09 -2107602.669045        0.0012
BFGS:   77 00:34:43 -2107602.669047        0.0012
BFGS:   78 00:35:21 -2107602.669050        0.0019
BFGS:   79 00:35:56 -2107602.669052        0.0020
BFGS:   80 00:36:30 -2107602.669054        0.0012
BFGS:   81 00:37:06 -2107602.669055        0.0007
35 35 186 72 114
Combined bilayer energy = -2107602.669055406
Energy cost per unit length : 0.08514652570845849
Prev_energy - Current_energy = 0.000604847192146929
      Step     Time          Energy         fmax
BFGS:    0 00:37:06 -2107602.669055        0.1371
BFGS:    1 00:37:40 -2107602.669981        0.0881
BFGS:    2 00:38:17 -2107602.670918        0.0357
BFGS:    3 00:38:52 -2107602.671224        0.0366
BFGS:    4 00:39:29 -2107602.672362        0.0505
BFGS:    5 00:40:06 -2107602.672831        0.0365
BFGS:    6 00:40:43 -2107602.673071        0.0160
BFGS:    7 00:41:21 -2107602.673206        0.0153
BFGS:    8 00:41:58 -2107602.673417        0.0243
BFGS:    9 00:42:35 -2107602.673638        0.0269
BFGS:   10 00:43:12 -2107602.673816        0.0151
BFGS:   11 00:43:49 -2107602.673929        0.0136
BFGS:   12 00:44:27 -2107602.674029        0.0123
BFGS:   13 00:45:04 -2107602.674140        0.0174
BFGS:   14 00:45:42 -2107602.674245        0.0151
BFGS:   15 00:46:20 -2107602.674325        0.0110
BFGS:   16 00:46:56 -2107602.674391        0.0110
BFGS:   17 00:47:35 -2107602.674465        0.0131
BFGS:   18 00:48:11 -2107602.674546        0.0148
BFGS:   19 00:48:49 -2107602.674616        0.0132
BFGS:   20 00:49:26 -2107602.674663        0.0066
BFGS:   21 00:50:02 -2107602.674704        0.0077
BFGS:   22 00:50:36 -2107602.674754        0.0094
BFGS:   23 00:51:11 -2107602.674813        0.0131
BFGS:   24 00:51:45 -2107602.674866        0.0104
BFGS:   25 00:52:19 -2107602.674903        0.0053
BFGS:   26 00:52:56 -2107602.674933        0.0055
BFGS:   27 00:53:31 -2107602.674969        0.0084
BFGS:   28 00:54:04 -2107602.675010        0.0096
BFGS:   29 00:54:38 -2107602.675047        0.0062
BFGS:   30 00:55:12 -2107602.675076        0.0060
BFGS:   31 00:55:45 -2107602.675103        0.0060
BFGS:   32 00:56:18 -2107602.675133        0.0085
BFGS:   33 00:56:52 -2107602.675165        0.0073
BFGS:   34 00:57:25 -2107602.675192        0.0047
BFGS:   35 00:58:01 -2107602.675212        0.0044
BFGS:   36 00:58:34 -2107602.675234        0.0076
BFGS:   37 00:59:08 -2107602.675261        0.0084
BFGS:   38 00:59:44 -2107602.675288        0.0076
BFGS:   39 01:00:18 -2107602.675309        0.0034
BFGS:   40 01:00:51 -2107602.675326        0.0047
BFGS:   41 01:01:25 -2107602.675344        0.0067
BFGS:   42 01:02:00 -2107602.675366        0.0085
BFGS:   43 01:02:34 -2107602.675388        0.0064
BFGS:   44 01:03:08 -2107602.675406        0.0031
BFGS:   45 01:03:42 -2107602.675422        0.0043
BFGS:   46 01:04:16 -2107602.675441        0.0073
BFGS:   47 01:04:50 -2107602.675461        0.0074
BFGS:   48 01:05:23 -2107602.675478        0.0038
BFGS:   49 01:05:57 -2107602.675492        0.0032
BFGS:   50 01:06:31 -2107602.675507        0.0054
BFGS:   51 01:07:06 -2107602.675525        0.0075
BFGS:   52 01:07:40 -2107602.675542        0.0056
BFGS:   53 01:08:15 -2107602.675556        0.0024
BFGS:   54 01:08:50 -2107602.675568        0.0034
BFGS:   55 01:09:25 -2107602.675581        0.0062
BFGS:   56 01:09:59 -2107602.675596        0.0062
BFGS:   57 01:10:34 -2107602.675608        0.0029
BFGS:   58 01:11:07 -2107602.675619        0.0024
BFGS:   59 01:11:43 -2107602.675629        0.0049
BFGS:   60 01:12:18 -2107602.675641        0.0063
BFGS:   61 01:12:53 -2107602.675653        0.0046
BFGS:   62 01:13:27 -2107602.675662        0.0017
BFGS:   63 01:14:02 -2107602.675669        0.0027
BFGS:   64 01:14:37 -2107602.675678        0.0050
BFGS:   65 01:15:11 -2107602.675687        0.0051
BFGS:   66 01:15:45 -2107602.675696        0.0029
BFGS:   67 01:16:21 -2107602.675703        0.0018
BFGS:   68 01:16:56 -2107602.675709        0.0030
BFGS:   69 01:17:30 -2107602.675716        0.0040
BFGS:   70 01:18:04 -2107602.675723        0.0033
BFGS:   71 01:18:38 -2107602.675729        0.0016
BFGS:   72 01:19:12 -2107602.675734        0.0017
BFGS:   73 01:19:46 -2107602.675739        0.0029
BFGS:   74 01:20:20 -2107602.675744        0.0035
BFGS:   75 01:20:55 -2107602.675750        0.0027
BFGS:   76 01:21:30 -2107602.675754        0.0015
BFGS:   77 01:22:04 -2107602.675757        0.0019
BFGS:   78 01:22:39 -2107602.675761        0.0025
BFGS:   79 01:23:14 -2107602.675765        0.0026
BFGS:   80 01:23:48 -2107602.675769        0.0016
BFGS:   81 01:24:22 -2107602.675772        0.0013
BFGS:   82 01:24:57 -2107602.675775        0.0017
BFGS:   83 01:25:33 -2107602.675778        0.0020
BFGS:   84 01:26:08 -2107602.675781        0.0021
BFGS:   85 01:26:42 -2107602.675783        0.0011
BFGS:   86 01:27:16 -2107602.675785        0.0010
BFGS:   87 01:27:53 -2107602.675787        0.0015
BFGS:   88 01:28:29 -2107602.675790        0.0019
BFGS:   89 01:29:03 -2107602.675792        0.0015
BFGS:   90 01:29:37 -2107602.675794        0.0009
35 35 186 72 114
Combined bilayer energy = -2107602.6757936627
Energy cost per unit length : 0.08453692783654539
Prev_energy - Current_energy = 0.0006095978719131007
      Step     Time          Energy         fmax
BFGS:    0 01:29:37 -2107602.675794        0.1388
BFGS:    1 01:30:11 -2107602.676742        0.0893
BFGS:    2 01:30:45 -2107602.677694        0.0365
BFGS:    3 01:31:19 -2107602.678000        0.0374
BFGS:    4 01:31:53 -2107602.679163        0.0513
BFGS:    5 01:32:28 -2107602.679643        0.0373
BFGS:    6 01:33:03 -2107602.679886        0.0160
BFGS:    7 01:33:38 -2107602.680023        0.0149
BFGS:    8 01:34:13 -2107602.680238        0.0247
BFGS:    9 01:34:48 -2107602.680462        0.0274
BFGS:   10 01:35:22 -2107602.680643        0.0148
BFGS:   11 01:35:57 -2107602.680759        0.0134
BFGS:   12 01:36:31 -2107602.680864        0.0130
BFGS:   13 01:37:05 -2107602.680980        0.0179
BFGS:   14 01:37:41 -2107602.681087        0.0144
BFGS:   15 01:38:16 -2107602.681166        0.0096
BFGS:   16 01:38:50 -2107602.681231        0.0098
BFGS:   17 01:39:24 -2107602.681309        0.0147
BFGS:   18 01:39:59 -2107602.681397        0.0146
BFGS:   19 01:40:34 -2107602.681470        0.0136
BFGS:   20 01:41:08 -2107602.681519        0.0072
BFGS:   21 01:41:43 -2107602.681559        0.0086
BFGS:   22 01:42:17 -2107602.681609        0.0104
BFGS:   23 01:42:53 -2107602.681670        0.0139
BFGS:   24 01:43:28 -2107602.681725        0.0117
BFGS:   25 01:44:03 -2107602.681764        0.0056
BFGS:   26 01:44:37 -2107602.681795        0.0061
BFGS:   27 01:45:12 -2107602.681831        0.0093
BFGS:   28 01:45:47 -2107602.681871        0.0112
BFGS:   29 01:46:22 -2107602.681909        0.0070
BFGS:   30 01:46:59 -2107602.681938        0.0056
BFGS:   31 01:47:35 -2107602.681966        0.0069
BFGS:   32 01:48:09 -2107602.681997        0.0106
BFGS:   33 01:48:45 -2107602.682029        0.0090
BFGS:   34 01:49:19 -2107602.682054        0.0051
BFGS:   35 01:49:54 -2107602.682075        0.0042
BFGS:   36 01:50:28 -2107602.682097        0.0091
BFGS:   37 01:51:04 -2107602.682123        0.0107
BFGS:   38 01:51:39 -2107602.682149        0.0072
BFGS:   39 01:52:13 -2107602.682169        0.0040
BFGS:   40 01:52:50 -2107602.682187        0.0054
BFGS:   41 01:53:25 -2107602.682205        0.0089
BFGS:   42 01:53:59 -2107602.682227        0.0089
BFGS:   43 01:54:33 -2107602.682248        0.0046
BFGS:   44 01:55:08 -2107602.682265        0.0036
BFGS:   45 01:55:41 -2107602.682281        0.0058
BFGS:   46 01:56:16 -2107602.682299        0.0078
BFGS:   47 01:56:51 -2107602.682317        0.0061
BFGS:   48 01:57:25 -2107602.682332        0.0029
BFGS:   49 01:57:59 -2107602.682345        0.0029
BFGS:   50 01:58:33 -2107602.682358        0.0054
BFGS:   51 01:59:09 -2107602.682373        0.0058
BFGS:   52 01:59:44 -2107602.682387        0.0039
BFGS:   53 02:00:18 -2107602.682398        0.0022
BFGS:   54 02:00:51 -2107602.682408        0.0034
BFGS:   55 02:01:26 -2107602.682419        0.0046
BFGS:   56 02:01:59 -2107602.682430        0.0041
BFGS:   57 02:02:33 -2107602.682440        0.0024
BFGS:   58 02:03:08 -2107602.682448        0.0021
BFGS:   59 02:03:43 -2107602.682455        0.0035
BFGS:   60 02:04:17 -2107602.682464        0.0040
BFGS:   61 02:04:53 -2107602.682472        0.0031
BFGS:   62 02:05:26 -2107602.682479        0.0017
BFGS:   63 02:06:00 -2107602.682484        0.0022
BFGS:   64 02:06:34 -2107602.682490        0.0031
BFGS:   65 02:07:09 -2107602.682496        0.0032
BFGS:   66 02:07:42 -2107602.682501        0.0019
BFGS:   67 02:08:17 -2107602.682506        0.0016
BFGS:   68 02:08:52 -2107602.682509        0.0021
BFGS:   69 02:09:28 -2107602.682514        0.0031
BFGS:   70 02:10:02 -2107602.682518        0.0027
BFGS:   71 02:10:38 -2107602.682521        0.0016
BFGS:   72 02:11:11 -2107602.682524        0.0015
BFGS:   73 02:11:45 -2107602.682527        0.0022
BFGS:   74 02:12:21 -2107602.682530        0.0027
BFGS:   75 02:12:56 -2107602.682533        0.0019
BFGS:   76 02:13:30 -2107602.682535        0.0012
BFGS:   77 02:14:04 -2107602.682536        0.0011
BFGS:   78 02:14:38 -2107602.682538        0.0019
BFGS:   79 02:15:13 -2107602.682541        0.0019
BFGS:   80 02:15:48 -2107602.682542        0.0011
BFGS:   81 02:16:22 -2107602.682544        0.0007
35 34 186 71 115
Combined bilayer energy = -2107602.6825435157
Energy cost per unit length : 0.0859593051353179
Prev_energy - Current_energy = 0.0014223772987725092
      Step     Time          Energy         fmax
BFGS:    0 02:16:22 -2107602.682544        0.1362
BFGS:    1 02:16:56 -2107602.683465        0.0875
BFGS:    2 02:17:31 -2107602.684398        0.0355
BFGS:    3 02:18:06 -2107602.684703        0.0365
BFGS:    4 02:18:41 -2107602.685840        0.0504
BFGS:    5 02:19:16 -2107602.686311        0.0365
BFGS:    6 02:19:50 -2107602.686551        0.0161
BFGS:    7 02:20:23 -2107602.686686        0.0152
BFGS:    8 02:20:58 -2107602.686898        0.0242
BFGS:    9 02:21:34 -2107602.687119        0.0269
BFGS:   10 02:22:08 -2107602.687299        0.0153
BFGS:   11 02:22:44 -2107602.687413        0.0138
BFGS:   12 02:23:19 -2107602.687514        0.0121
BFGS:   13 02:23:56 -2107602.687625        0.0173
BFGS:   14 02:24:32 -2107602.687730        0.0151
BFGS:   15 02:25:08 -2107602.687810        0.0111
BFGS:   16 02:25:43 -2107602.687877        0.0111
BFGS:   17 02:26:18 -2107602.687952        0.0131
BFGS:   18 02:26:54 -2107602.688035        0.0149
BFGS:   19 02:27:32 -2107602.688105        0.0133
BFGS:   20 02:28:07 -2107602.688154        0.0066
BFGS:   21 02:28:44 -2107602.688194        0.0076
BFGS:   22 02:29:20 -2107602.688244        0.0094
BFGS:   23 02:29:55 -2107602.688304        0.0133
BFGS:   24 02:30:30 -2107602.688359        0.0107
BFGS:   25 02:31:05 -2107602.688397        0.0054
BFGS:   26 02:31:39 -2107602.688428        0.0055
BFGS:   27 02:32:15 -2107602.688464        0.0084
BFGS:   28 02:32:51 -2107602.688505        0.0097
BFGS:   29 02:33:27 -2107602.688544        0.0064
BFGS:   30 02:34:03 -2107602.688574        0.0062
BFGS:   31 02:34:40 -2107602.688601        0.0059
BFGS:   32 02:35:16 -2107602.688633        0.0086
BFGS:   33 02:35:51 -2107602.688666        0.0076
BFGS:   34 02:36:29 -2107602.688694        0.0049
BFGS:   35 02:37:04 -2107602.688715        0.0046
BFGS:   36 02:37:40 -2107602.688737        0.0075
slurmstepd: error: *** JOB 861011 ON gpu030 CANCELLED AT 2024-09-24T02:37:50 DUE TO TIME LIMIT ***
